log,combo,degradation_dim,degradation_level,dropped,dropped_count,status,elapsed_s,mandatory_node_count,total_node_count,tree_source,weight_voidage,skipprob,matchprob,salign_coverage,voidsalign3,voidmass_deficit_lower,voidmass_deficit_upper,voidmass_movecount,voidmass_movecount_bound,voidmass_process_lower,voidmass_process_upper,alignment_coverage_pn2_lower,alignment_coverage_pn2_upper,voidsat2,mean_leaf_skipprob,timed_out_count,timed_out_weight
partial_sequence,toothpaste_noise10,activity_gradual,0.1,,0,ok,5.96367650013417,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste_noise10,activity_gradual,0.2,y,1,ok,5.855600700248033,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.6666666666666665,3.6666666666666665,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste_noise10,activity_gradual,0.3,y,1,ok,5.814838499762118,12,12,cached,0.1111111111111111,0.0,1.0,0.8333333333333333,0.1666666666666667,0.6666666666666666,0.6666666666666666,3.6666666666666665,3.6666666666666665,0.1818181818181818,0.1818181818181818,0.8333333333333333,0.8333333333333333,0.0,0.1428571428571428,0,0.0
partial_sequence,toothpaste_noise10,activity_gradual,0.4,"p, y",2,ok,5.743787999730557,12,12,cached,0.1111111111111111,0.0,1.0,0.7222222222222222,0.4047619047619047,1.0,1.0,3.6666666666666665,3.6666666666666665,0.2727272727272727,0.2727272727272727,0.7222222222222222,0.7222222222222222,0.0,0.1428571428571428,0,0.0
partial_sequence,toothpaste_noise10,activity_gradual,0.5,"p, y",2,ok,5.942251200322062,12,12,cached,0.3333333333333333,0.0,1.0,0.5277777777777777,0.5357142857142858,1.6666666666666663,1.6666666666666663,3.6666666666666665,3.6666666666666665,0.4545454545454545,0.4545454545454545,0.5277777777777777,0.5277777777777777,0.1666666666666666,0.238095238095238,0,0.0
partial_sequence,toothpaste_noise10,activity_gradual,0.6,"p, x, y",3,ok,6.103861600160599,12,12,cached,0.4444444444444445,0.0,1.0,0.4444444444444444,0.6190476190476191,2.0,2.0,3.6666666666666665,3.6666666666666665,0.5454545454545455,0.5454545454545455,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.2857142857142857,0,0.0
partial_sequence,toothpaste_noise10,activity_gradual,0.7,"p, x, y",3,ok,5.709594400133938,12,12,cached,0.4444444444444445,0.0,1.0,0.3888888888888888,0.7380952380952381,2.0,2.0,3.333333333333333,3.333333333333333,0.6000000000000001,0.6000000000000001,0.3888888888888888,0.3888888888888888,0.1666666666666666,0.2857142857142857,0,0.0
partial_sequence,toothpaste_noise10,activity_gradual,0.8,"p, x, y, z",4,ok,5.494502699933946,12,12,cached,0.3333333333333333,0.0,1.0,0.3333333333333333,0.8571428571428572,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.1428571428571428,0,0.0
partial_sequence,toothpaste_noise10,activity_gradual,0.9,"p, x, y, z",4,ok,5.381963299587369,12,12,cached,0.3333333333333333,0.0,1.0,0.3333333333333333,0.8571428571428572,2.0,2.0,3.0,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.1428571428571428,0,0.0
partial_sequence,toothpaste_noise10,trace,0.0,,0,ok,5.941902200225741,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste_noise10,trace,0.1,,0,ok,5.992423700168729,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste_noise10,trace,0.2,one_missing,1,ok,5.756249600090087,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste_noise10,trace,0.3,one_missing,1,ok,5.846854200121015,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste_noise10,trace,0.4,one_missing,1,ok,5.795532499905676,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste_noise10,trace,0.5,"complete, one_missing",2,ok,5.385106900241226,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste_noise10,trace,0.6,"complete, one_missing",2,ok,5.6979169002734125,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste_noise10,trace,0.7,"complete, one_missing",2,ok,5.357751999981701,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste_noise10,trace,0.8,"complete, one_missing",2,ok,5.355576500296593,12,12,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0
partial_sequence,toothpaste_noise10,trace,0.9,"complete, one_missing, two_missing",3,ok,0.0075099002569913,12,12,cached,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0
