log,combo,degradation_dim,degradation_level,dropped,dropped_count,status,elapsed_s,mandatory_node_count,total_node_count,tree_source,weight_voidage,skipprob,matchprob,salign_coverage,voidsalign3,voidmass_deficit_lower,voidmass_deficit_upper,voidmass_movecount,voidmass_movecount_bound,voidmass_process_lower,voidmass_process_upper,alignment_coverage_pn2_lower,alignment_coverage_pn2_upper,voidsat2,mean_leaf_skipprob,timed_out_count,timed_out_weight
BPI_Challenge_2013_closed_problems,inductive_noise20,trace,0.0,,0,ok,36.6016107997857,7,10,cached,0.3333333333333333,0.0,1.0,0.9960871679411556,0.0040249145515625,0.0198386012104909,0.0198386012104909,4.421654337592465,4.421654337592465,0.0044866920152091,0.0044866920152091,1.0,1.0,0.18440157495606,0.0,0,0.0
BPI_Challenge_2013_closed_problems,inductive_noise20,trace,0.1,149 items,149,ok,33.8444232000038,7,10,cached,0.3333333333333333,0.0,1.0,0.996227542647109,0.0037724573528949,0.0198056801195814,0.0198056801195814,4.423766816143494,4.423766816143494,0.0044771076195303,0.0044771076195303,1.0,1.0,0.1831269280679744,0.0,0,0.0
BPI_Challenge_2013_closed_problems,inductive_noise20,trace,0.2,297 items,297,ok,26.53526830021292,7,10,cached,0.3333333333333333,0.0,1.0,0.9964758773556036,0.0035241226443956,0.0180672268907562,0.0180672268907562,4.445378151260503,4.445378151260503,0.0040642722117202,0.0040642722117202,1.0,1.0,0.1836926047265706,0.0,0,0.0
BPI_Challenge_2013_closed_problems,inductive_noise20,trace,0.3,446 items,446,ok,26.539703600108624,7,10,cached,0.3333333333333333,0.0,1.0,0.9966057747487906,0.0033942252512146,0.0172910662824207,0.0172910662824207,4.403458213256488,4.403458213256488,0.0039267015706806,0.0039267015706806,1.0,1.0,0.1836714169064167,0.0,0,0.0
BPI_Challenge_2013_closed_problems,inductive_noise20,trace,0.4,595 items,595,ok,23.81477230042219,7,10,cached,0.3333333333333333,0.0,1.0,0.9964925710966872,0.0035074289033082,0.0179372197309417,0.0179372197309417,4.394618834080719,4.394618834080719,0.0040816326530612,0.0040816326530612,1.0,1.0,0.1843093997907247,0.0,0,0.0
BPI_Challenge_2013_closed_problems,inductive_noise20,trace,0.5,744 items,744,ok,23.42737799976021,7,10,cached,0.3333333333333333,0.0,1.0,0.9960186109874892,0.0039813890125127,0.0201884253028263,0.0201884253028263,4.4199192462987895,4.4199192462987895,0.0045676004872107,0.0045676004872107,1.0,1.0,0.1812725027910328,0.0,0,0.0
BPI_Challenge_2013_closed_problems,inductive_noise20,trace,0.6,892 items,892,ok,22.30852260021493,7,10,cached,0.3333333333333333,0.0,1.0,0.996043051836118,0.0039569481638809,0.0201680672268907,0.0201680672268907,4.556302521008397,4.556302521008397,0.0044264109184802,0.0044264109184802,1.0,1.0,0.1928865163606851,0.0,0,0.0
BPI_Challenge_2013_closed_problems,inductive_noise20,trace,0.7,1041 items,1041,ok,22.5186959002167,7,10,cached,0.3333333333333333,0.0,1.0,0.9963166434649064,0.0036833565350942,0.0179372197309417,0.0179372197309417,4.448430493273543,4.448430493273543,0.0040322580645161,0.0040322580645161,1.0,1.0,0.1837847583933406,0.0,0,0.0
BPI_Challenge_2013_closed_problems,inductive_noise20,trace,0.8,1190 items,1190,ok,11.648342499975117,7,10,cached,0.3333333333333333,0.0,1.0,0.9955915997582656,0.0044084002417335,0.0202020202020202,0.0202020202020202,4.269360269360268,4.269360269360268,0.0047318611987381,0.0047318611987381,1.0,1.0,0.1785567515227639,0.0,0,0.0
BPI_Challenge_2013_closed_problems,inductive_noise20,trace,0.9,1338 items,1338,ok,9.744510899763554,7,10,cached,0.3333333333333333,0.0,1.0,0.996085011185682,0.0039149888143176,0.0167785234899328,0.0167785234899328,4.348993288590604,4.348993288590604,0.003858024691358,0.003858024691358,1.0,1.0,0.2083849254670017,0.0,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,activity_frequency_gradual,0.0,,0,ok,514.3566709998995,507,1154,cached,0.0064254862579129,0.0,1.0,1.0000000000000036,0.0,0.0,0.0,4.478816408876932,4.478816408876932,0.0,0.0,1.0,1.0,0.1096752671603545,0.0,0,0.0
BPI_Challenge_2013_closed_problems,toothpaste,activity_frequency_gradual,0.1,Unmatched,1,ok,1335.4864166998304,507,1154,cached,0.016915078630085,0.0,1.0,0.998982415898287,0.0011040477389513,0.0131766313339951,0.0461288841920987,4.016265838323672,4.049218091181775,0.003254117470899,0.0113920473418204,0.998405014508796,0.9990775094650838,0.1276348498554179,0.0218736029833711,1,0.0006724949562878
BPI_Challenge_2013_closed_problems,toothpaste,activity_frequency_gradual,0.2,"Queued, Unmatched",2,ok,536.8576102000661,507,1154,cached,0.0946975737968611,0.0,1.0,0.905885421728872,0.1201141143761838,0.2895859352483431,0.3090882889806901,3.854222307618406,3.873724661350753,0.0747564580770605,0.0797909805166462,0.9594287611555116,0.9601012561117996,0.1483831125195864,0.0144710335126365,1,0.0006724949562878
