log,combo,degradation_dim,degradation_level,dropped,dropped_count,status,elapsed_s,mandatory_node_count,total_node_count,tree_source,weight_voidage,skipprob,matchprob,salign_coverage,voidsalign3,voidmass_deficit_lower,voidmass_deficit_upper,voidmass_movecount,voidmass_movecount_bound,voidmass_process_lower,voidmass_process_upper,alignment_coverage_pn2_lower,alignment_coverage_pn2_upper,voidsat2,mean_leaf_skipprob,timed_out_count,timed_out_weight
rtfm,toothpaste,trace,0.4,41595 items,41595,ok,94.99764990014955,11,140,cached,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.598490191050135,2.598490191050135,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste,trace,0.5,51994 items,51994,ok,90.11751640029252,11,140,cached,0.0,0.0,1.0,0.9999999999999996,0.0,0.0,0.0,2.599099878829844,2.599099878829844,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste,trace,0.6,62392 items,62392,ok,66.70832150010392,11,140,cached,0.0,0.0,1.0,0.9999999999999994,0.0,0.0,0.0,2.5998317105421327,2.5998317105421327,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste,trace,0.7,72791 items,72791,ok,52.94791639968753,11,140,cached,0.0,0.0,1.0,1.0000000000000009,0.0,0.0,0.0,2.59956404667265,2.59956404667265,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste,trace,0.8,83190 items,83190,ok,37.66575489984825,11,140,cached,0.0,0.0,1.0,1.0000000000000004,0.0,0.0,0.0,2.597153435591671,2.597153435591671,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste,trace,0.9,93588 items,93588,ok,23.029170399997383,11,140,cached,0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,2.595730358688335,2.595730358688335,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,activity_frequency_gradual,0.0,,0,ok,120.22400779975578,3,6,cached,0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,2.535961225922472,2.535961225922472,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
rtfm,toothpaste_noise10,activity_frequency_gradual,0.1,"Appeal to Judge, Insert Date Appeal to Prefecture, Notify Result Appeal to Offender, Receive Result Appeal from Prefecture",4,ok,119.70895810006186,3,6,cached,0.0491026816531524,0.0,1.0,0.967310016316142,0.0326899836838578,0.0980699510515737,0.0980699510515737,2.339821323819324,2.339821323819324,0.0419134358906913,0.0419134358906913,0.967310016316142,0.967310016316142,0.0,0.085132314884381,0.0,0.0
rtfm,toothpaste_noise10,activity_frequency_gradual,0.2,"Appeal to Judge, Insert Date Appeal to Prefecture, Notify Result Appeal to Offender, Receive Result Appeal from Prefecture",4,ok,119.51963450014593,3,6,cached,0.1141885317459636,0.0,1.0,0.9239792794612146,0.0760207205387853,0.2280621616163559,0.2280621616163559,2.07983690268976,2.07983690268976,0.1096538682054411,0.1096538682054411,0.9239792794612148,0.9239792794612148,0.0,0.1979756240086818,0.0,0.0
rtfm,toothpaste_noise10,activity_frequency_gradual,0.3,"Appeal to Judge, Insert Date Appeal to Prefecture, Notify Result Appeal to Offender, Receive Result Appeal from Prefecture",4,ok,118.25216409983112,3,6,cached,0.1792743818387747,0.0,1.0,0.8806485426062873,0.1193514573937126,0.358054372181138,0.358054372181138,1.8198524815601949,1.8198524815601949,0.1967491188484525,0.1967491188484525,0.8806485426062873,0.8806485426062873,0.0,0.3108189331329827,0.0,0.0
